1
31241 
1 9047 9523 26894
21513 10139 7569 
1 1191 14342 14871
27961 37106 28058 
1 1778 28101 27673
54882 48638 22390 
1 22897 11030 29974
49064 58544 33515 
1 5532 7833 22099
-4 17549 174 
1 26453 26452 28135
11328 51672 17742 
1 8944 396 23039
28383 17437 50097 
1 22859 9170 28395
31477 55456 7461 
1 7948 21677 27227
24400 773 20996 
1 4108 27436 29805
26847 14745 58213 
1 11193 22178 25358
25801 16471 49525 
1 1581 13897 26755
42165 44559 40397 
1 16974 8387 25109
60170 16453 4556 
1 22865 6941 28474
44619 2374 31274 
1 15427 13899 15545
50027 29205 30293 
1 25035 9228 26110
35434 7183 49056 
1 18380 1198 12754
59741 21298 56859 
1 4896 7456 11843
9533 19553 33226 
1 10698 23060 30756
59919 29217 54381 
1 4526 7086 1731
6728 55095 2332 
1 3460 4526 1731
47670 2331 16412 
1 24712 4967 27494
49887 48256 33479 
1 21521 7363 22597
19348 44094 17777 
1 23602 12290 6915
46074 17039 28305 
1 25099 10894 29697
19195 52432 28630 
1 16301 26216 27688
-6 40348 22289 
1 8223 15802 25834
30791 50452 5845 
1 8669 20813 30791
11637 18337 60146 
1 9218 31 24692
35071 4313 17961 
1 10619 2141 29881
37782 58362 44784 
1 18139 7816 1369
5093 40166 35361 
1 29794 27103 30594
31194 52938 56013 
1 3547 7100 22190
31357 48804 9070 
1 5674 16372 21144
58335 16116 9006 
1 27674 22067 30444
25235 53143 22834 
1 6486 21342 28942
41639 26920 27040 
1 19529 6706 21342
36161 12636 41639 
1 11246 2003 31039
17202 2350 14876 
1 31039 2003 13788
2349 44329 12451 
1 15657 4750 19896
30512 21718 27340 
1 5104 13407 13813
9247 39439 16280 
1 13518 13517 24789
31022 26367 13756 
1 19450 13765 27518
8869 6604 49478 
1 28899 3941 15339
-6 17338 50037 
1 23856 6707 31155
2913 37372 50895 
1 22014 11877 27289
22575 53297 52541 
1 3133 8999 10456
47652 60419 13396 
1 3518 218 30434
33563 13184 59445 
1 16340 4927 18112
31844 25055 25949 
1 8998 8620 16029
45656 11663 31237 
1 12857 2126 13922
21677 3320 26107 
1 26236 24220 30429
54155 34231 59437 
1 7144 22673 30763
9569 31130 10188 
1 13988 4277 17714
10127 27277 8102 
1 14615 19260 27878
23860 54444 27414 
1 25574 29759 26747
3987 34575 6348 
1 10962 13581 16041
21388 34262 28764 
1 13249 11901 13586
10701 25855 40667 
1 671 14742 21211
28742 10124 40439 
1 30925 24601 12240
60407 29248 48039 
1 5992 7787 28070
39019 57246 14669 
1 11757 24331 30472
47511 47510 40036 
1 6941 9425 28474
36446 55610 2325 
1 21054 30162 30895
21328 54621 41065 
1 9512 10070 21546
56038 6200 43929 
1 14308 6849 14309
57671 4920 35397 
1 5892 4643 24696
31722 4765 9038 
1 6864 11668 17533
7097 11598 48189 
1 8150 11763 30532
1798 34008 10836 
1 12381 9426 31240
24176 8531 9916 
1 28530 1322 30340
58081 55261 59262 
1 6025 17510 19697
44760 33737 11735 
1 9376 22522 30592
7305 13496 44679 
1 22546 16525 27867
2459 5996 54423 
1 6604 18676 16594
15301 51283 29293 
1 11824 827 17971
2388 35033 34197 
1 9264 827 11824
18050 2387 20566 
1 6284 260 12919
25126 4604 12243 
1 14597 21923 25787
10960 28691 51808 
1 19231 2612 15057
32945 10439 19893 
1 19870 23751 26498
18361 37795 28690 
1 7641 3761 14705
26667 10384 26212 
1 882 19694 24126
38404 47103 21908 
1 238 15925 24503
41378 44015 25344 
1 749 455 29718
39579 25909 58042 
1 4350 2539 10178
48551 3367 19849 
1 16469 45 27960
22296 27313 26310 
1 20852 7216 29519
28739 6386 57651 
1 21921 28176 29152
55028 30434 42773 
1 12887 1050 20480
21864 9521 9404 
1 11396 4845 1758
6991 40152 2403 
1 6526 11396 1758
2261 2402 41568 
1 25179 6949 1766
34796 59807 -6 
1 2524 252 1797
47484 2418 4900 
1 5471 22298 30946
8124 44501 60448 
1 14094 15554 16858
12256 27484 30666 
1 12744 7195 21655
22732 42251 24877 
1 19251 8036 28348
37549 19238 27275 
1 4333 5619 7423
24864 30094 2311 
1 18487 29049 10460
19789 27483 17242 
1 7840 15102 21741
56023 5656 13741 
1 9273 1169 30300
20637 46105 59182 
1 13524 4707 27035
44547 15090 26602 
1 7356 7537 23809
14336 12846 46482 
1 1139 19431 30081
40945 928 52920 
1 26677 24256 29937
47362 16524 58474 
1 252 1886 1797
54228 37107 2405 
1 16376 18319 18999
31914 49708 37052 
1 28848 9976 29788
56342 47003 19451 
1 6887 19417 21306
7106 842 41567 
1 22288 28726 28313
105 43493 23684 
1 15179 15180 29036
15537 46517 31146 
1 1500 9301 16583
9473 23466 33135 
1 15163 9586 24767
18682 35668 48364 
1 5844 8404 11964
50552 40207 16907 
1 4653 15599 8846
9639 14694 22993 
1 2022 11331 22070
2172 47405 43068 
1 1368 17852 25774
34805 33102 25772 
1 21658 21621 24964
598 14492 30386 
1 17238 8389 1815
36740 60525 2453 
1 18231 6959 23399
40533 38387 2872 
1 13512 1556 25678
20837 25670 50147 
1 12541 16114 20546
14323 5365 40070 
1 10466 8836 27690
41615 11059 13310 
1 3396 19401 19402
22091 37843 37845 
1 5095 4633 23883
12455 42961 22558 
1 10297 1411 25281
12877 49371 26898 
1 5934 9774 25066
38669 10612 52922 
1 1609 13873 19175
46208 6620 58577 
1 6550 26000 26134
50781 8733 51045 
1 23980 4940 16960
5648 12486 20864 
1 1574 5407 9319
42607 18158 10528 
1 4453 12316 30218
1991 53188 1617 
1 5047 10433 22444
18481 7534 30522 
1 5585 12568 27608
11670 53917 28769 
1 1548 26730 28205
52215 10116 44024 
1 22298 15573 30534
25829 30346 44501 
1 22493 14542 25630
17942 34393 28351 
1 22441 17840 30841
38838 24111 49333 
1 11031 4631 21053
37937 37702 21524 
1 7544 6264 23035
36919 9705 24116 
1 6077 17238 1815
22284 2431 5968 
1 19741 9781 29909
11131 29327 24501 
1 17474 6229 19672
3712 59392 35888 
1 13934 10163 16949
27171 33035 42694 
1 261 16943 18182
26977 12461 35449 
1 644 1926 27157
37651 9154 53043 
1 16525 22546 7221
2385 32208 11575 
1 20606 3663 28140
45689 54956 23507 
1 6581 23683 24752
44644 38872 48334 
1 19500 870 24885
29743 45653 19660 
1 21387 12676 29357
33937 38247 7390 
1 8180 5023 26047
47648 254 50874 
1 12117 8483 28799
39408 21666 30196 
1 3390 30900 1823
60357 36648 2467 
1 20938 3390 1823
7079 2466 48748 
1 17857 12157 1877
34815 44371 2469 
1 2782 17857 1877
18313 2468 11212 
1 13733 9249 20972
53827 25725 57230 
1 12646 2129 15898
58802 28389 28195 
1 29870 11315 27673
22980 22390 58340 
1 6095 10096 20340
3344 19687 9668 
1 13619 16164 21585
31502 39574 6177 
1 18114 1356 23527
4455 45924 39628 
1 3254 26371 28968
13013 25746 39540 
1 11173 10953 17258
54268 12237 916 
1 2340 2743 26102
28307 5134 8061 
1 30413 19034 4394
1278 13912 31426 
1 14221 192 16532
42648 32222 21431 
1 4704 13648 15099
26617 10882 29432 
1 8651 15635 22917
30469 781 44722 
1 6726 1278 11188
33287 13105 53169 
1 23341 7211 12503
20144 56977 642 
1 16083 22500 28421
59561 1696 55508 
1 19895 2617 29064
35956 30051 34995 
1 23039 3120 26452
44962 47 50097 
1 6620 16020 29486
21077 11084 26595 
1 12985 10434 14505
27549 20351 28277 
1 14804 9887 23157
8500 45192 28862 
1 28249 16516 28843
1901 40242 40243 
1 18359 988 23477
6384 10056 35795 
1 15372 18658 1878
12817 13093 -6 
1 2670 5034 6298
57882 55285 12271 
1 20954 28556 30258
14915 28370 19243 
1 10800 5319 1884
8492 2497 19324 
1 5319 7338 1884
16507 34689 2496 
1 21588 2922 27268
42123 23524 44037 
1 28846 8873 11055
56338 55754 47118 
1 10701 8621 12638
36952 15643 24668 
1 1005 1579 25520
17728 26325 49835 
1 1288 16734 27816
1099 52702 39351 
1 19535 2755 21420
3025 29776 31716 
1 16773 25307 31056
21020 26393 7203 
1 6222 2405 6809
50392 9226 53204 
1 12922 3958 15927
48875 31034 25223 
1 20512 23840 24649
42790 40006 48133 
1 7627 4240 28105
33764 37417 48080 
1 22978 1291 28820
47276 3060 56286 
1 26974 123 31038
52688 48177 26303 
1 9496 5982 26822
35108 49001 95 
1 62 15787 20117
30760 29092 39231 
1 16108 7278 22104
48123 8232 31393 
1 19933 5174 20734
15001 6745 6732 
1 17140 516 18701
56501 33406 10846 
1 15492 27345 29421
18855 40630 5000 
1 7065 22641 1888
44180 42941 -6 
1 6221 24536 1892
47912 8555 2576 
1 16430 16852 24942
27589 21495 8744 
1 26719 5511 29286
52194 4077 54243 
1 14340 7965 23805
7599 1423 33668 
1 17797 16390 22274
10784 39744 10785 
1 11855 16314 26309
4023 51390 36078 
1 16440 13018 25784
4127 38557 24548 
1 22396 27454 22639
53283 43221 43097 
1 12512 17343 22086
33806 26535 33805 
1 6354 13273 30856
-4 25899 60272 
1 24592 21198 26749
4115 16010 314 
1 7113 12930 16399
15536 2860 25033 
1 4812 10917 11492
18200 21300 31960 
1 4740 71 25983
10170 4067 50747 
1 2405 12870 13440
43601 29661 2174 
1 176 6658 10411
30798 32542 5819 
1 4098 27271 29256
53262 48855 35494 
1 20450 25043 29474
45915 31269 45914 
1 5581 15410 20906
30029 23870 32822 
1 1810 6994 15308
52156 29834 13903 
1 17808 16239 21872
5307 11531 5306 
1 7161 10403 31027
41048 14438 1378 
1 1765 6197 10311
4975 6685 7802 
1 10072 5002 19842
5688 9741 19640 
1 27570 8081 10483
20414 363 53538 
1 15729 8048 31044
57962 60644 1245 
1 4467 26872 29911
52489 52488 6496 
1 24873 7716 29482
48574 35991 57579 
1 13386 172 27240
31859 354 56291 
1 16056 6503 16182
10830 25047 8220 
1 10970 1312 22881
28078 2587 33729 
1 5283 23496 30305
33739 33738 4230 
1 14076 5262 17052
46376 29631 2897 
1 17435 4518 29494
50985 -4 34731 
1 13604 15658 18858
30514 30513 20838 
1 3609 16784 28199
59624 32961 46806 
1 17556 11210 22204
34221 10963 43328 
1 23963 2564 26621
7533 52003 57578 
1 7333 22845 29593
45886 5446 20061 
1 25297 5988 30020
24347 30304 25368 
1 9761 11142 16203
49490 19028 9770 
1 5016 27812 30231
44502 8449 41657 
1 3859 13520 30326
26373 59233 46925 
1 23344 11178 26297
45562 41452 8071 
1 25730 17513 20678
18465 30867 40888 
1 24056 13519 29331
13022 25625 13023 
1 7220 22101 26260
6181 26372 51293 
1 17887 20414 29489
3177 39813 52022 
1 18752 24741 5255
50668 19699 39697 
1 7046 19074 19697
8651 36867 36784 
1 19537 8831 23890
21137 23720 46639 
1 10052 14186 15172
27659 12102 29572 
1 17658 452 15290
26840 -4 34422 
1 14387 7754 20095
57068 36085 39188 
1 18115 5229 16996
47092 29748 36847 
1 2258 26003 28449
2574 20708 55563 
1 26003 2258 26847
2573 39401 55567 
1 2792 3183 22854
53817 30796 5422 
1 4837 6221 1892
44756 2518 54220 
1 10056 18371 25095
35818 4248 49007 
1 1327 11593 14583
36224 25339 1415 
1 28411 19251 2519
37549 52087 28821 
1 10569 23769 27619
46404 14375 53940 
1 2759 24018 30361
20360 46891 25103 
1 18609 13524 25318
9020 19019 49445 
1 1469 10803 13124
31606 2851 18724 
1 3636 4482 23867
46932 5694 11547 
1 11742 14365 20880
20405 28973 26383 
1 1405 5980 15050
16499 16500 10214 
1 1312 6017 22881
16407 13091 2548 
1 1135 19613 26521
15738 18555 35773 
1 11865 3201 28808
53585 46554 52506 
1 18104 23942 24960
46742 8533 11284 
1 5794 27097 30700
48308 55735 18267 
1 17873 2118 1941
34845 6241 2593 
1 15818 17873 1941
56963 2592 25443 
1 7204 16466 28117
32091 27116 32092 
1 6263 11773 14375
24576 17404 28026 
1 15816 7410 23962
52044 19725 47342 
1 6382 1808 19053
17433 33216 33210 
1 26313 20176 1969
3857 36813 2599 
1 1986 26313 1969
34670 2598 27731 
1 5540 17235 18385
33593 33592 10786 
1 13392 14630 30520
11568 59612 52088 
1 22318 17300 14903
31657 4849 52360 
1 24631 769 28217
48097 28568 20089 
1 11724 9667 24639
51226 1236 22880 
1 19093 6504 30801
57025 34141 35117 
1 8912 14261 14622
2638 14302 28510 
1 15873 18843 23639
51274 3549 1917 
1 4352 512 29976
24453 23482 27150 
1 19701 28332 29764
2187 16676 16677 
1 897 2886 9559
43850 2660 11097 
1 21603 12036 1972
60101 40869 2616 
1 30687 28801 29124
19163 59941 31264 
1 5911 5356 29864
26822 23216 58329 
1 27906 2785 4320
49215 27818 54831 
1 9772 11144 11257
58598 10011 21746 
1 2544 21603 1972
42152 2611 55773 
1 9666 4615 1973
40724 47452 2623 
1 13169 25826 30338
5174 22122 24621 
1 18095 5211 22585
55920 44070 52794 
1 21656 14972 26159
2621 28953 29738 
1 14972 21656 2560
2620 3484 37033 
1 8749 22704 9537
10393 4454 17058 
1 5980 9666 1973
8982 2617 16500 
1 8883 27905 1994
54496 48377 2629 
1 155 20692 29242
40357 8535 7145 
1 3698 14563 30038
22308 29089 58669 
1 17780 2788 11967
31184 32504 46550 
1 1349 15765 18054
4245 12125 5256 
1 14776 8883 1994
28808 2624 58930 
1 13085 7092 2012
21244 2657 28095 
1 5902 21277 27092
60467 46279 50285 
1 20529 7035 29216
40037 1831 10575 
1 21989 21300 26559
53954 15686 41554 
1 21639 21331 7540
5899 2700 37163 
1 3662 17520 5284
30724 59041 60581 
1 17579 825 20592
41754 37850 34265 
1 11059 15582 18111
58 45968 12643 
1 8912 11681 14261
49735 15147 2606 
1 7235 769 10301
24878 48097 20090 
1 22537 20639 23502
3940 58988 21673 
1 26891 11631 27693
50958 54082 49773 
1 8153 6357 10939
9854 1372 21344 
1 1378 4967 25546
35294 49887 41306 
1 8726 3182 27916
18171 52872 50328 
1 241 13644 14160
60796 57305 661 
1 13505 8075 17131
39335 15746 26346 
1 23137 8913 15250
45154 26628 47970 
1 27529 22971 21750
44829 9902 25112 
1 8963 4869 25021
46570 17472 45627 
1 20637 2413 12071
13407 20066 38207 
1 8670 17047 20065
31684 31685 39130 
1 2852 16478 30504
25748 32115 3360 
1 27944 11914 31160
21051 49996 59169 
1 5670 8186 29321
46145 4858 57265 
1 18363 4462 30605
41359 14683 35804 
1 16438 13320 26247
2282 15805 18288 
1 7092 12212 2012
1413 25539 2630 
1 5776 7544 17925
16409 13624 -9 
1 21724 22395 30458
45681 8173 29144 
1 2886 5698 9559
25118 5091 2610 
1 801 22317 30047
2036 2756 25090 
1 14240 852 23735
58270 41498 26371 
1 1673 6483 13562
13973 5285 1496 
1 30369 16311 5353
53064 49845 31582 
1 14939 22091 23688
16187 2744 38704 
1 2077 7177 29607
13374 22370 4032 
1 22727 14842 24273
35313 47395 44347 
1 24393 8003 17842
39781 47448 12317 
1 24639 10514 29013
1236 56665 48112 
1 12371 396 2018
17908 2671 27097 
1 396 719 2018
28410 46668 2670 
1 16291 486 21516
8828 31751 26616 
1 20289 9545 22319
12631 1390 11419 
1 23140 23139 27225
42024 53171 21274 
1 998 21643 25578
57722 36239 4426 
1 24463 23079 27088
17476 41905 7961 
1 21864 20653 25267
13187 14939 28688 
1 17547 12430 26698
29242 31677 52153 
1 24302 18967 1973
1776 18981 18838 
1 16180 16800 29136
49718 56902 32748 
1 1816 16979 24372
56072 19650 45786 
1 590 11990 25827
49435 17133 50438 
1 10327 23435 27900
39036 17693 53264 
1 8324 5912 10866
41899 34985 21201 
1 19864 16544 28309
38734 23473 32246 
1 6029 19834 20701
10720 16715 23693 
1 3362 2082 30730
53920 60026 52597 
1 9727 15015 27202
29138 4930 44920 
1 15233 19407 31220
5739 24424 33263 
1 20264 6315 3238
46755 4829 32083 
1 23090 10478 28481
53515 26653 42987 
1 4912 13113 27132
25593 54738 3163 
1 20134 7763 23522
27165 57565 24530 
1 18120 10649 29400
58608 50404 1790 
1 8701 4463 12488
16964 24373 32484 
1 28217 5148 2083
55107 57311 2707 
1 16316 3533 28432
-3 35666 54464 
1 3348 5513 12202
22531 6677 23814 
1 5191 6652 22952
49251 50831 8802 
1 21331 5042 7540
24605 -6 2634 
1 15334 2195 19559
30331 29576 29885 
1 10442 1959 15174
20366 16463 45793 
1 10018 7652 15081
14685 19533 19534 
1 283 1393 14350
34387 1051 34388 
1 11616 7354 15155
53018 44499 54065 
1 8235 5609 18326
40800 16059 22073 
1 15246 28217 2083
9165 2696 29341 
1 16326 16013 2116
17381 2749 30296 
1 20427 10038 30107
17366 39390 44534 
1 29806 22166 30433
39992 43254 59444 
1 14758 11755 21280
47439 9736 11861 
1 17504 12100 17626
23613 56360 34358 
1 21757 21233 21985
45589 17635 11256 
1 3162 20717 24182
14 15192 47214 
1 24623 21924 24898
17179 1927 42779 
1 11287 5501 30343
26500 13796 30883 
1 7820 14036 12519
22786 31084 31000 
1 26021 2200 29617
50822 27387 38351 
1 7252 14119 15783
27046 27990 7310 
1 2720 6942 26329
12811 3949 14276 
1 19332 17528 20375
47783 37707 55923 
1 10652 8292 28916
27248 8903 14592 
1 18696 15996 21966
19412 13405 994 
1 16268 6736 29431
25666 9952 57481 
1 19355 17659 29399
34423 34424 19510 
1 20684 11575 28770
21332 36214 51249 
1 19948 6167 23331
39258 38299 27905 
1 11326 3235 17671
13892 10725 34447 
1 2194 5768 23506
45098 37722 45884 
1 4639 12498 19482
13365 58084 24393 
1 4869 5088 24523
10101 3792 45626 
1 11714 18175 28184
35436 51790 15351 
1 12761 18907 21999
40121 50099 42926 
1 24666 2860 16216
38501 18771 48280 
1 18247 22373 30909
30136 14161 44228 
1 8193 10915 17920
689 55073 21296 
1 29684 14440 15425
57975 22966 27721 
1 3687 12155 14695
39055 12932 3208 
1 12334 16176 19277
14059 9060 37599 
1 2665 14101 19151
37609 8401 37351 
1 10512 5449 26114
25653 17578 51005 
1 3143 13100 27821
29355 54333 24072 
1 125 7374 12838
54720 5966 23415 
1 22091 19660 23688
7824 29120 2665 
1 10355 1257 26718
51286 52191 52093 
1 26668 2397 29185
40952 11338 55715 
1 23584 6422 30823
4158 19880 3742 
1 1938 19876 21165
24607 6255 41287 
1 16013 1842 2116
10143 31816 2708 
1 28541 14712 30321
35917 41553 59224 
1 18096 16647 19892
58203 4577 12443 
1 2657 19202 30006
12680 8383 58607 
1 6441 7510 24171
9172 47192 14639 
1 10532 4167 15965
35003 20409 18767 
1 11235 13777 30681
26868 29842 28418 
1 22317 26468 30047
51701 8834 2661 
1 13021 5318 29269
9860 46846 10530 
1 21050 21528 30348
23599 55744 38737 
1 9630 18375 20582
49132 21935 40142 
1 12564 23016 25790
30896 16307 6080 
1 2221 24787 26352
48403 16066 36695 
1 21452 2221 26075
48403 41855 36686 
1 20626 21064 24079
36515 12320 47011 
1 2304 1542 12428
41406 53550 3846 
1 14631 15810 20201
26666 28526 39396 
1 6759 11258 13200
25788 28342 25760 
1 16313 6531 27808
57019 40885 1611 
1 24028 24991 2167
20782 54647 2769 
1 1197 24028 2167
46912 2768 56543 
1 3211 13035 26393
44766 31692 30823 
1 17011 18743 19779
36550 14369 36382 
1 2849 23418 31041
45709 5536 60638 
1 5883 29501 18350
57614 20326 31602 
1 10495 2097 19356
24385 37754 49250 
1 31008 21513 13584
46120 31162 58902 
1 15159 21336 24865
45691 1706 48559 
1 48 13211 14980
353 36646 25782 
1 5264 16558 17336
31740 23588 31739 
1 11630 1473 18308
57203 25903 3959 
1 31069 6178 2177
50190 52372 2781 
1 8741 31069 2177
60690 2780 42514 
1 5343 24130 30058
47110 40147 10403 
1 10902 2443 13237
24219 20725 21271 
1 24712 24747 25548
33479 35235 10617 
1 10333 14517 30327
56010 5281 42663 
1 12410 11176 14973
9742 21272 14744 
1 6929 9991 15008
41792 24755 4800 
1 7583 1218 17736
16808 8345 43673 
1 17569 9406 24117
18329 26259 40747 
1 19095 8240 24899
52118 48624 14453 
1 29964 28836 30185
3053 4155 48434 
1 10126 19597 30131
23939 58851 19747 
1 22672 5055 25847
9847 50477 12093 
1 11354 17765 26763
22158 43088 52281 
1 15406 1440 20069
36174 39137 28091 
1 12917 6500 25189
57584 33718 35715 
1 15901 23578 25166
30984 9881 49147 
1 2120 12896 21198
53885 25173 4115 
1 19538 11290 19829
12703 11143 5839 
1 21073 22674 23277
9530 21886 32261 
1 19563 23345 27451
30306 45565 38154 
1 658 10470 31187
8257 58147 15172 
1 3774 5815 12116
46819 53007 22193 
1 21444 12583 26542
5475 24560 17664 
1 8488 17928 23207
34951 16695 42074 
1 17381 19725 3551
2109 52987 23266 
1 25663 23176 28826
46048 45231 50112 
1 9585 1905 27115
28261 13579 23513 
1 13924 6628 19157
9599 156 37363 
1 15749 5343 18668
47110 10926 10428 
1 21371 3981 30166
47892 24586 7738 
1 3305 23682 28809
9444 4985 7224 
1 22423 8468 30774
43756 50766 55676 
1 5473 16094 18134
31365 30244 8679 
1 7735 14680 19998
11510 59071 38997 
1 8428 6905 18169
6056 12614 35424 
1 10021 11800 21708
56785 37685 42354 
1 25464 17330 2178
5298 57428 2819 
1 14254 25464 2178
16216 2818 25399 
1 4665 2053 17830
51958 3985 34114 
1 5457 3775 22632
50201 45736 41015 
1 19272 8718 25655
18578 35793 44066 
1 19376 8197 29609
15986 57827 14107 
1 5979 12180 12799
23771 44618 40453 
1 11881 3251 27250
40174 6319 57852 
1 24808 22670 27974
-9 23632 48202 
1 22935 9808 2215
5272 46900 2845 
1 24884 3301 29897
25943 33036 30608 
1 16254 12471 3505
46847 24656 5089 
1 337 8319 26996
20330 7403 7718 
1 105 15360 30802
60299 29937 14739 
1 344 9233 26457
47253 37818 17988 
1 9202 21848 24119
45687 39417 47091 
1 25865 25199 30018
15749 58631 15436 
1 25125 24134 30067
13305 13502 17295 
1 385 19429 25815
37897 25134 7301 
1 3790 20481 9954
39944 16284 36360 
1 12547 8360 25082
13866 21306 23893 
1 3058 8754 10829
17068 8842 21128 
1 2442 19194 27584
58353 9197 40322 
1 8264 2149 9637
59672 32326 18781 
1 14192 14692 16087
10385 28645 1964 
1 11670 7798 15497
27482 27481 12989 
1 7231 15480 21261
30164 46944 22089 
1 3416 22935 2215
29204 2827 7855 
1 7066 17360 2236
58383 48220 -4 
1 13100 4083 26489
29354 6106 54333 
1 4573 15985 16783
36716 9652 231 
1 761 8166 22764
46842 20711 44421 
1 22266 19523 28551
43451 55762 11901 
1 10803 292 13124
1133 33022 2583 
1 27914 14064 30082
27427 58755 57144 
1 28186 7874 28509
3175 55047 16564 
1 19967 4527 25235
19012 57409 49280 
1 11277 19046 30069
37145 48626 12938 
1 7828 7031 16795
15261 13327 32738 
1 16022 11262 25681
4587 48315 14589 
1 22699 8807 27270
19022 53259 44292 
1 17880 20922 22361
491 40805 30904 
1 12930 12823 16399
22696 22426 2529 
1 8923 16573 25854
5495 20578 50492 
1 18635 16008 26197
58196 59762 10031 
1 8283 1910 30734
12742 25604 59029 
1 23448 15483 27590
1882 23977 23004 
1 5986 11878 30193
39974 19145 58973 
1 1476 4706 5629
4926 44874 10961 
1 18564 10423 18913
57171 36882 12181 
1 12609 24532 8965
30077 2117 45093 
1 330 19651 28823
942 6999 12371 
1 12177 10897 9506
10774 15748 55865 
1 17367 7305 28605
17992 30985 37026 
1 18231 23399 28259
2432 1348 55189 
1 10477 6991 23428
17934 7470 32118 
1 5093 13298 18785
25945 52947 9721 
1 10728 2360 24488
11905 57256 43191 
1 5608 8365 11475
9229 4874 25382 
1 7780 24421 28502
48137 6893 48142 
1 8276 19855 20655
38717 38716 41933 
1 7079 4777 9455
857 10052 9299 
1 21439 13526 28921
13797 56483 22267 
1 23111 5644 5568
7990 45102 47357 
1 18875 16406 27159
36810 59158 53047 
1 2306 6437 23497
12137 4168 28741 
1 18400 17599 18401
1685 10711 48813 
1 14969 8943 29268
23143 17434 54965 
1 23680 7225 4367
25953 6022 46228 
1 23899 7962 26043
54198 5334 15525 
1 24279 23952 28621
1679 54391 55899 
1 8402 32 14818
60313 5940 60611 
1 14110 16442 18148
28244 32044 17579 
1 4378 7692 30199
11994 32328 8995 
1 4030 24326 25767
47501 32982 50320 
1 19176 9953 22214
41868 37400 4066 
1 3391 4345 21504
31010 161 34367 
1 11547 20346 21862
5435 29840 5974 
1 9274 3438 15307
18069 52665 28278 
1 6395 14076 17052
27451 2550 33986 
1 20201 3985 20713
7744 13840 27045 
1 19367 22629 26990
37996 40574 51154 
1 7861 25405 29651
49615 46401 10483 
1 24452 799 24851
52958 29628 47645 
1 12195 1591 17990
3853 127 34587 
1 17770 10394 27896
17115 32563 38077 
1 5329 11896 16269
11514 9982 31709 
1 4063 21925 31047
42781 37013 2990 
1 12702 14964 26924
24793 9045 52590 
1 2954 18224 21718
9143 13604 42373 
1 4714 3064 20643
7445 23244 27998 
1 18848 9939 23189
33716 25862 45257 
1 5952 11072 28563
37055 41175 12910 
1 8791 28159 30993
54995 18342 60542 
1 17723 1183 21576
20458 33132 37199 
1 2867 6707 23856
27181 2356 150 
1 5465 689 27679
18093 8120 19550 
1 7548 24823 29286
48475 54243 52193 
1 15130 8534 30185
36950 48434 58956 
1 20367 19801 27179
6036 53084 33830 
1 8959 23986 3517
164 17464 578 
1 12103 20268 21068
41700 25200 32154 
1 18532 16893 20651
4110 24959 40276 
1 19644 5161 26264
41365 21058 24405 
1 7549 12776 30685
24940 31656 34652 
1 3476 15588 27414
10984 22674 1936 
1 26530 215 30758
14833 54384 50251 
1 12258 1509 28326
37365 26737 33463 
1 10328 4779 15732
6596 30654 27797 
1 10225 15380 18229
15290 30299 44782 
1 24178 21871 26268
31953 49479 12225 
1 19263 18615 20115
39648 39226 20480 
1 1446 11497 15279
29053 53348 43817 
1 4372 12187 29900
36521 18499 58401 
1 27530 3594 28872
59661 19139 53765 
1 17010 4091 18876
30131 976 36812 
1 24378 2663 13109
47604 26873 26754 
1 12235 10342 30659
53804 47972 3105 
1 15589 14180 15997
27647 10054 31174 
1 22702 28618 29417
31244 26129 8702 
1 20588 8415 29050
43991 963 14624 
1 1386 1313 27402
9682 27691 33928 
1 4715 21150 28980
41257 12020 56600 
1 14787 14069 18338
10982 27438 7130 
1 19398 21852 27081
6750 46825 20185 
1 18452 1453 24496
53682 47834 7335 
1 725 7890 25069
28653 53681 35196 
1 12608 23437 31187
45745 20420 59886 
1 19086 23161 29536
4452 43189 37222 
1 9708 21723 22523
7537 21438 43950 
1 24253 20470 9981
8658 39924 42379 
1 16840 12382 22624
7013 25142 22906 
1 14715 1521 16875
10794 13112 46368 
1 20699 15921 2268
50347 17127 2952 
1 7672 20699 2268
6223 2951 31023 
1 14323 4919 26978
25827 25367 28686 
1 5339 10459 11098
4097 33677 5136 
1 14385 29647 30265
1930 16013 59113 
1 1339 17508 21327
34127 26252 23970 
1 26906 8781 29804
52556 39015 3197 
1 18553 6956 28677
6847 46346 50475 
1 22511 3281 27758
9356 16723 632 
1 310 20864 24736
32281 40627 20579 
1 20386 696 29858
45672 24206 35543 
1 25667 14533 27287
10253 51430 33874 
1 12825 7989 22288
25037 105 25117 
1 1174 11039 28964
24861 56567 4809 
1 6473 966 27327
8504 1060 53371 
1 14355 21879 27432
35411 6569 17975 
1 5053 18748 26217
-4 42765 43178 
1 22128 21423 25404
35683 8906 35787 
1 27457 26265 27586
7789 36256 39026 
1 14850 1744 21656
7621 42254 29738 
1 20301 9544 30198
20719 7868 52250 
1 4441 21687 28473
43619 18528 12039 
1 2616 18972 19373
10894 56030 10893 
1 11459 18781 6840
27035 9287 17608 
1 12989 15848 18469
46388 25343 20101 
1 25111 7629 2324
49039 2977 10389 
1 7629 18547 2324
9336 23991 2976 
1 884 15303 20237
13626 20433 25296 
1 10188 13664 29504
26437 41736 26648 
1 13901 5801 20899
33752 12802 -4 
1 10780 10696 13050
20863 29739 25471 
1 20383 21377 24228
